Iteration,Training_Error
6317,0.00628368
6318,0.00931837
6319,0.00958235
6320,0.01236787
6321,0.00503349
6322,0.00613872
6323,0.00777178
6324,0.00599844
6325,0.01396817
6326,0.00852928
6327,0.00624306
6328,0.00805361
6329,0.00717003
6330,0.00834168
6331,0.01296801
6332,0.01205771
6333,0.00692875
6334,0.01346386
6335,0.01246735
6336,0.01029687
6337,0.00691440
6338,0.00868428
6339,0.00550956
6340,0.00928778
6341,0.00625487
6342,0.00927710
6343,0.00953441
6344,0.01231265
6345,0.00501025
6346,0.00611525
6347,0.00773793
6348,0.00597403
6349,0.01390214
6350,0.00849216
6351,0.00621478
6352,0.00801675
6353,0.00713905
6354,0.00829973
6355,0.01290778
6356,0.01199636
6357,0.00689930
6358,0.01339542
6359,0.01240599
6360,0.01024972
6361,0.00688209
6362,0.00864293
6363,0.00548198
6364,0.00924726
6365,0.00622631
6366,0.00923618
6367,0.00948692
6368,0.01225789
6369,0.00498723
6370,0.00609196
6371,0.00770437
6372,0.00594982
6373,0.01383669
6374,0.00845533
6375,0.00618675
6376,0.00798021
6377,0.00710833
6378,0.00825816
6379,0.01284809
6380,0.01193561
6381,0.00687008
6382,0.01332765
6383,0.01234521
6384,0.01020301
6385,0.00685007
6386,0.00860195
6387,0.00545466
6388,0.00920708
6389,0.00619800
6390,0.00919561
6391,0.00943988
6392,0.01220357
6393,0.00496441
6394,0.00606885
6395,0.00767109
6396,0.00592580
6397,0.01377181
6398,0.00841880
6399,0.00615896
6400,0.00794399
6401,0.00707787
6402,0.00821695
6403,0.01278894
6404,0.01187543
6405,0.00684110
6406,0.01326054
6407,0.01228500
6408,0.01015672
6409,0.00681834
6410,0.00856133
6411,0.00542760
6412,0.00916723
6413,0.00616994
6414,0.00915537
6415,0.00939327
6416,0.01214970
6417,0.00494180
6418,0.00604592
6419,0.00763809
6420,0.00590197
6421,0.01370750
6422,0.00838257
6423,0.00613142
6424,0.00790809
6425,0.00704767
6426,0.00817611
6427,0.01273031
6428,0.01181582
6429,0.00681235
6430,0.01319406
6431,0.01222535
6432,0.01011085
6433,0.00678688
6434,0.00852108
6435,0.00540081
6436,0.00912771
6437,0.00614211
6438,0.00911548
6439,0.00934709
6440,0.01209627
6441,0.00491939
6442,0.00602317
6443,0.00760536
6444,0.00587834
6445,0.01364375
6446,0.00834663
6447,0.00610411
6448,0.00787251
6449,0.00701773
6450,0.00813563
6451,0.01267221
6452,0.01175677
6453,0.00678384
6454,0.01312822
6455,0.01216626
6456,0.01006540
6457,0.00675570
6458,0.00848119
6459,0.00537427
6460,0.00908853
6461,0.00611453
6462,0.00907591
6463,0.00930133
6464,0.01204327
6465,0.00489718
6466,0.00600060
6467,0.00757291
6468,0.00585489
6469,0.01358055
6470,0.00831098
6471,0.00607705
6472,0.00783724
6473,0.00698804
6474,0.00809551
6475,0.01261463
6476,0.01169828
6477,0.00675556
6478,0.01306301
6479,0.01210772
6480,0.01002035
6481,0.00672479
6482,0.00844165
6483,0.00534798
6484,0.00904966
6485,0.00608718
6486,0.00903667
6487,0.00925600
6488,0.01199070
6489,0.00487517
6490,0.00597820
6491,0.00754072
6492,0.00583163
6493,0.01351790
6494,0.00827561
6495,0.00605022
6496,0.00780228
6497,0.00695860
6498,0.00805574
6499,0.01255755
6500,0.01164034
6501,0.00672751
6502,0.01299841
6503,0.01204971
6504,0.00997570
6505,0.00669415
6506,0.00840247
6507,0.00532194
6508,0.00901112
6509,0.00606006
6510,0.00899776
6511,0.00921108
6512,0.01193856
6513,0.00485335
6514,0.00595597
6515,0.00750880
6516,0.00580856
6517,0.01345578
6518,0.00824053
6519,0.00602362
6520,0.00776762
6521,0.00692941
6522,0.00801631
6523,0.01250097
6524,0.01158294
6525,0.00669968
6526,0.01293442
6527,0.01199224
6528,0.00993145
6529,0.00666378
6530,0.00836362
6531,0.00529614
6532,0.00897289
6533,0.00603317
6534,0.00895916
6535,0.00916657
6536,0.01188683
6537,0.00483173
6538,0.00593391
6539,0.00747715
6540,0.00578566
6541,0.01339420
6542,0.00820572
6543,0.00599725
6544,0.00773326
6545,0.00690045
6546,0.00797723
6547,0.01244489
6548,0.01152607
6549,0.00667207
6550,0.01287103
6551,0.01193530
6552,0.00988759
6553,0.00663367
6554,0.00832512
6555,0.00527058
6556,0.00893497
6557,0.00600650
6558,0.00892089
6559,0.00912246
6560,0.01183551
6561,0.00481029
6562,0.00591202
6563,0.00744575
6564,0.00576295
6565,0.01333314
6566,0.00817118
6567,0.00597110
6568,0.00769920
6569,0.00687174
6570,0.00793849
6571,0.01238930
6572,0.01146973
6573,0.00664468
6574,0.01280824
6575,0.01187887
6576,0.00984412
6577,0.00660382
6578,0.00828695
6579,0.00524527
6580,0.00889736
6581,0.00598006
6582,0.00888292
6583,0.00907875
6584,0.01178461
6585,0.00478904
6586,0.00589030
6587,0.00741460
6588,0.00574041
6589,0.01327259
6590,0.00813692
6591,0.00594518
6592,0.00766543
6593,0.00684327
6594,0.00790009
6595,0.01233420
6596,0.01141390
6597,0.00661751
6598,0.01274602
6599,0.01182296
6600,0.00980102
6601,0.00657422
6602,0.00824911
6603,0.00522018
6604,0.00886005
6605,0.00595384
6606,0.00884526
6607,0.00903543
6608,0.01173411
6609,0.00476798
6610,0.00586873
6611,0.00738371
6612,0.00571805
6613,0.01321256
6614,0.00810292
6615,0.00591948
6616,0.00763195
6617,0.00681502
6618,0.00786201
6619,0.01227956
6620,0.01135859
6621,0.00659055
6622,0.01268439
6623,0.01176755
6624,0.00975831
6625,0.00654488
6626,0.00821160
6627,0.00519533
6628,0.00882304
6629,0.00592784
6630,0.00880791
6631,0.00899250
6632,0.01168400
6633,0.00474710
6634,0.00584733
6635,0.00735307
6636,0.00569587
6637,0.01315304
6638,0.00806919
6639,0.00589399
6640,0.00759875
6641,0.00678701
6642,0.00782427
6643,0.01222540
6644,0.01130378
6645,0.00656380
6646,0.01262332
6647,0.01171263
6648,0.00971596
6649,0.00651579
6650,0.00817441
6651,0.00517071
6652,0.00878633
6653,0.00590205
6654,0.00877086
6655,0.00894995
6656,0.01163429
6657,0.00472640
6658,0.00582609
6659,0.00732268
6660,0.00567385
6661,0.01309401
6662,0.00803573
6663,0.00586872
6664,0.00756583
6665,0.00675923
6666,0.00778684
6667,0.01217171
6668,0.01124947
6669,0.00653726
6670,0.01256281
6671,0.01165821
6672,0.00967398
6673,0.00648694
6674,0.00813754
6675,0.00514631
6676,0.00874992
6677,0.00587648
6678,0.00873410
6679,0.00890778
6680,0.01158497
6681,0.00470588
6682,0.00580501
6683,0.00729252
6684,0.00565201
6685,0.01303548
6686,0.00800252
6687,0.00584366
6688,0.00753319
6689,0.00673168
6690,0.00774973
6691,0.01211847
6692,0.01119565
6693,0.00651093
6694,0.01250285
6695,0.01160428
6696,0.00963237
6697,0.00645834
6698,0.00810098
6699,0.00512214
6700,0.00871379
6701,0.00585111
6702,0.00869764
6703,0.00886599
6704,0.01153604
6705,0.00468554
6706,0.00578409
6707,0.00726261
6708,0.00563033
6709,0.01297744
6710,0.00796957
6711,0.00581881
6712,0.00750083
6713,0.00670434
6714,0.00771294
6715,0.01206568
6716,0.01114231
6717,0.00648481
6718,0.01244344
6719,0.01155082
6720,0.00959111
6721,0.00642997
6722,0.00806474
6723,0.00509819
6724,0.00867795
6725,0.00582596
6726,0.00866147
6727,0.00882456
6728,0.01148749
6729,0.00466536
6730,0.00576332
6731,0.00723294
6732,0.00560882
6733,0.01291987
6734,0.00793687
6735,0.00579417
6736,0.00746873
6737,0.00667723
6738,0.00767646
6739,0.01201335
6740,0.01108946
6741,0.00645889
6742,0.01238457
6743,0.01149784
6744,0.00955020
6745,0.00640185
6746,0.00802880
6747,0.00507445
6748,0.00864239
6749,0.00580100
6750,0.00862559
6751,0.00878349
6752,0.01143931
6753,0.00464536
6754,0.00574270
6755,0.00720350
6756,0.00558747
6757,0.01286279
6758,0.00790442
6759,0.00576972
6760,0.00743691
6761,0.00665033
6762,0.00764029
6763,0.01196145
6764,0.01103707
6765,0.00643316
6766,0.01232623
6767,0.01144532
6768,0.00950964
6769,0.00637395
6770,0.00799317
6771,0.00505092
6772,0.00860711
6773,0.00577626
6774,0.00858999
6775,0.00874278
6776,0.01139150
6777,0.00462553
6778,0.00572223
6779,0.00717430
6780,0.00556628
6781,0.01280617
6782,0.00787222
6783,0.00574548
6784,0.00740534
6785,0.00662365
6786,0.00760443
6787,0.01190999
6788,0.01098516
6789,0.00640764
6790,0.01226841
6791,0.01139326
6792,0.00946942
6793,0.00634629
6794,0.00795783
6795,0.00502761
6796,0.00857211
6797,0.00575171
6798,0.00855467
6799,0.00870243
6800,0.01134407
6801,0.00460587
6802,0.00570191
6803,0.00714532
6804,0.00554526
6805,0.01275001
6806,0.00784027
6807,0.00572144
6808,0.00737404
6809,0.00659718
6810,0.00756886
6811,0.01185896
6812,0.01093370
6813,0.00638231
6814,0.01221111
6815,0.01134165
6816,0.00942954
6817,0.00631886
6818,0.00792279
6819,0.00500450
6820,0.00853738
6821,0.00572736
6822,0.00851963
6823,0.00866242
6824,0.01129699
6825,0.00458637
6826,0.00568175
6827,0.00711657
6828,0.00552439
6829,0.01269432
6830,0.00780855
6831,0.00569760
6832,0.00734300
6833,0.00657092
6834,0.00753359
6835,0.01180835
6836,0.01088269
6837,0.00635717
6838,0.01215432
6839,0.01129050
6840,0.00939000
6841,0.00629165
6842,0.00788804
6843,0.00498160
6844,0.00850292
6845,0.00570320
6846,0.00848486
6847,0.00862276
6848,0.01125028
6849,0.00456703
6850,0.00566172
6851,0.00708804
6852,0.00550368
6853,0.01263907
6854,0.00777708
6855,0.00567395
6856,0.00731221
6857,0.00654487
6858,0.00749861
6859,0.01175817
6860,0.01083214
6861,0.00633222
6862,0.01209804
6863,0.01123979
6864,0.00935078
6865,0.00626466
6866,0.00785357
6867,0.00495890
6868,0.00846873
6869,0.00567924
6870,0.00845036
6871,0.00858345
6872,0.01120392
6873,0.00454786
6874,0.00564184
6875,0.00705974
6876,0.00548312
6877,0.01258428
6878,0.00774584
6879,0.00565049
6880,0.00728167
6881,0.00651902
6882,0.00746392
6883,0.01170840
6884,0.01078202
6885,0.00630746
6886,0.01204225
6887,0.01118951
6888,0.00931189
6889,0.00623790
6890,0.00781939
6891,0.00493641
6892,0.00843480
6893,0.00565547
6894,0.00841613
6895,0.00854446
6896,0.01115791
6897,0.00452884
6898,0.00562211
6899,0.00703166
6900,0.00546272
6901,0.01252993
6902,0.00771484
6903,0.00562722
6904,0.00725138
6905,0.00649338
6906,0.00742952
6907,0.01165904
6908,0.01073235
6909,0.00628289
6910,0.01198695
6911,0.01113967
6912,0.00927333
6913,0.00621135
6914,0.00778550
6915,0.00491411
6916,0.00840113
6917,0.00563188
6918,0.00838217
6919,0.00850581
6920,0.01111225
6921,0.00450998
6922,0.00560252
6923,0.00700379
6924,0.00544247
6925,0.01247601
6926,0.00768407
6927,0.00560413
6928,0.00722134
6929,0.00646793
6930,0.00739540
6931,0.01161008
6932,0.01068310
6933,0.00625851
6934,0.01193213
6935,0.01109025
6936,0.00923508
6937,0.00618502
6938,0.00775188
6939,0.00489200
6940,0.00836772
6941,0.00560849
6942,0.00834846
6943,0.00846749
6944,0.01106693
6945,0.00449127
6946,0.00558306
6947,0.00697614
6948,0.00542237
6949,0.01242253
6950,0.00765353
6951,0.00558123
6952,0.00719153
6953,0.00644268
6954,0.00736157
6955,0.01156152
6956,0.01063428
6957,0.00623431
6958,0.01187780
6959,0.01104125
6960,0.00919714
6961,0.00615890
6962,0.00771853
6963,0.00487009
6964,0.00833457
6965,0.00558528
6966,0.00831502
6967,0.00842950
6968,0.01102195
6969,0.00447272
6970,0.00556375
6971,0.00694869
6972,0.00540241
6973,0.01236947
6974,0.00762322
6975,0.00555852
6976,0.00716197
6977,0.00641763
6978,0.00732801
6979,0.01151336
6980,0.01058588
6981,0.00621028
6982,0.01182393
6983,0.01099267
6984,0.00915952
6985,0.00613298
6986,0.00768545
6987,0.00484836
6988,0.00830167
6989,0.00556225
6990,0.00828183
6991,0.00839182
6992,0.01097731
6993,0.00445432
6994,0.00554457
6995,0.00692146
6996,0.00538261
6997,0.01231684
6998,0.00759313
6999,0.00553598
7000,0.00713265
7001,0.00639277
7002,0.00729472
7003,0.01146559
7004,0.01053789
7005,0.00618644
7006,0.01177053
7007,0.01094449
7008,0.00912220
7009,0.00610728
7010,0.00765265
7011,0.00482683
7012,0.00826901
7013,0.00553940
7014,0.00824889
7015,0.00835446
7016,0.01093300
7017,0.00443607
7018,0.00552553
7019,0.00689443
7020,0.00536294
7021,0.01226462
7022,0.00756326
7023,0.00551362
7024,0.00710356
7025,0.00636811
7026,0.00726170
7027,0.01141820
7028,0.01049032
7029,0.00616277
7030,0.01171760
7031,0.01089673
7032,0.00908519
7033,0.00608178
7034,0.00762010
7035,0.00480548
7036,0.00823661
7037,0.00551672
7038,0.00821621
7039,0.00831741
7040,0.01088901
7041,0.00441797
7042,0.00550662
7043,0.00686761
7044,0.00534342
7045,0.01221282
7046,0.00753361
7047,0.00549144
7048,0.00707470
7049,0.00634363
7050,0.00722895
7051,0.01137120
7052,0.01044315
7053,0.00613928
7054,0.01166511
7055,0.01084936
7056,0.00904847
7057,0.00605648
7058,0.00758782
7059,0.00478431
7060,0.00820444
7061,0.00549423
7062,0.00818377
7063,0.00828067
7064,0.01084536
7065,0.00440002
7066,0.00548785
7067,0.00684099
7068,0.00532405
7069,0.01216142
7070,0.00750418
7071,0.00546943
7072,0.00704606
7073,0.00631933
7074,0.00719646
7075,0.01132457
7076,0.01039638
7077,0.00611596
7078,0.01161308
7079,0.01080238
7080,0.00901205
7081,0.00603139
7082,0.00755579
7083,0.00476332
7084,0.00817252
7085,0.00547191
7086,0.00815157
7087,0.00824424
7088,0.01080202
7089,0.00438220
7090,0.00546920
7091,0.00681458
7092,0.00530481
7093,0.01211043
7094,0.00747497
7095,0.00544759
7096,0.00701766
7097,0.00629522
7098,0.00716424
7099,0.01127831
7100,0.01035000
7101,0.00609281
7102,0.01156148
7103,0.01075580
7104,0.00897592
7105,0.00600649
7106,0.00752402
7107,0.00474251
7108,0.00814083
7109,0.00544976
7110,0.00811962
7111,0.00820811
7112,0.01075900
7113,0.00436453
7114,0.00545069
7115,0.00678835
7116,0.00528571
7117,0.01205983
7118,0.00744596
7119,0.00542593
7120,0.00698948
7121,0.00627130
7122,0.00713227
7123,0.01123242
7124,0.01030401
7125,0.00606984
7126,0.01151033
7127,0.01070961
7128,0.00894008
7129,0.00598178
7130,0.00749250
7131,0.00472188
7132,0.00810938
7133,0.00542778
7134,0.00808791
7135,0.00817227
7136,0.01071630
7137,0.00434701
7138,0.00543230
7139,0.00676233
7140,0.00526675
7141,0.01200963
7142,0.00741717
7143,0.00540443
7144,0.00696151
7145,0.00624755
7146,0.00710056
7147,0.01118690
7148,0.01025841
7149,0.00604703
7150,0.01145960
7151,0.01066379
7152,0.00890452
7153,0.00595727
7154,0.00746123
7155,0.00470142
7156,0.00807817
7157,0.00540596
7158,0.00805643
7159,0.00813673
7160,0.01067391
7161,0.00432962
7162,0.00541404
7163,0.00673650
7164,0.00524793
7165,0.01195982
7166,0.00738859
7167,0.00538309
7168,0.00693377
7169,0.00622399
7170,0.00706910
7171,0.01114173
7172,0.01021319
7173,0.00602438
7174,0.01140931
7175,0.01061835
7176,0.00886925
7177,0.00593295
7178,0.00743021
7179,0.00468113
7180,0.00804718
7181,0.00538432
7182,0.00802518
7183,0.00810148
7184,0.01063182
7185,0.00431236
7186,0.00539591
7187,0.00671086
7188,0.00522924
7189,0.01191039
7190,0.00736021
7191,0.00536192
7192,0.00690624
7193,0.00620059
7194,0.00703789
7195,0.01109692
7196,0.01016834
7197,0.00600190
7198,0.01135943
7199,0.01057328
7200,0.00883425
7201,0.00590882
7202,0.00739943
7203,0.00466102
7204,0.00801642
7205,0.00536284
7206,0.00799417
7207,0.00806652
7208,0.01059004
7209,0.00429525
7210,0.00537790
7211,0.00668540
7212,0.00521068
7213,0.01186134
7214,0.00733203
7215,0.00534092
7216,0.00687893
7217,0.00617738
7218,0.00700693
7219,0.01105246
7220,0.01012386
7221,0.00597958
7222,0.01130997
7223,0.01052858
7224,0.00879953
7225,0.00588487
7226,0.00736889
7227,0.00464107
7228,0.00798589
7229,0.00534152
7230,0.00796339
7231,0.00803184
7232,0.01054856
7233,0.00427827
7234,0.00536002
7235,0.00666014
7236,0.00519225
7237,0.01181267
7238,0.00730406
7239,0.00532007
7240,0.00685182
7241,0.00615433
7242,0.00697621
7243,0.01100834
7244,0.01007975
7245,0.00595742
7246,0.01126092
7247,0.01048424
7248,0.00876508
7249,0.00586111
7250,0.00733858
7251,0.00462128
7252,0.00795558
7253,0.00532036
7254,0.00793283
7255,0.00799744
7256,0.01050738
7257,0.00426142
7258,0.00534225
7259,0.00663506
7260,0.00517396
7261,0.01176437
7262,0.00727628
7263,0.00529938
7264,0.00682493
7265,0.00613146
7266,0.00694573
7267,0.01096457
7268,0.01003601
7269,0.00593542
7270,0.01121228
7271,0.01044026
7272,0.00873090
7273,0.00583753
7274,0.00730851
7275,0.00460166
7276,0.00792549
7277,0.00529936
7278,0.00790250
7279,0.00796332
7280,0.01046649
7281,0.00424470
7282,0.00532461
7283,0.00661016
7284,0.00515579
7285,0.01171644
7286,0.00724871
7287,0.00527885
7288,0.00679824
7289,0.00610875
7290,0.00691549
7291,0.01092113
7292,0.00999262
7293,0.00591358
7294,0.01116404
7295,0.01039663
7296,0.00869698
7297,0.00581413
7298,0.00727868
7299,0.00458220
7300,0.00789562
7301,0.00527852
7302,0.00787238
7303,0.00792948
7304,0.01042589
7305,0.00422812
7306,0.00530709
7307,0.00658545
7308,0.00513775
7309,0.01166887
7310,0.00722132
7311,0.00525847
7312,0.00677175
7313,0.00608621
7314,0.00688548
7315,0.01087803
7316,0.00994958
7317,0.00589189
7318,0.01111619
7319,0.01035336
7320,0.00866332
7321,0.00579091
7322,0.00724907
7323,0.00456290
7324,0.00786596
7325,0.00525783
7326,0.00784249
7327,0.00789590
7328,0.01038558
7329,0.00421166
7330,0.00528968
7331,0.00656091
7332,0.00511983
7333,0.01162167
7334,0.00719414
7335,0.00523825
7336,0.00674546
7337,0.00606384
7338,0.00685571
7339,0.01083526
7340,0.00990689
7341,0.00587035
7342,0.01106874
7343,0.01031042
7344,0.00862993
7345,0.00576786
7346,0.00721969
7347,0.00454376
7348,0.00783652
7349,0.00523730
7350,0.00781281
7351,0.00786259
7352,0.01034556
7353,0.00419532
7354,0.00527239
7355,0.00653655
7356,0.00510204
7357,0.01157482
7358,0.00716714
7359,0.00521818
7360,0.00671938
7361,0.00604163
7362,0.00682617
7363,0.01079282
7364,0.00986455
7365,0.00584897
7366,0.01102167
7367,0.01026783
7368,0.00859678
7369,0.00574499
7370,0.00719053
7371,0.00452477
7372,0.00780729
7373,0.00521692
7374,0.00778335
7375,0.00782955
7376,0.01030582
7377,0.00417912
7378,0.00525522
7379,0.00651237
7380,0.00508438
7381,0.01152832
7382,0.00714033
7383,0.00519826
7384,0.00669349
7385,0.00601957
7386,0.00679686
7387,0.01075070
7388,0.00982255
7389,0.00582774
7390,0.01097499
7391,0.01022558
7392,0.00856390
7393,0.00572229
7394,0.00716160
7395,0.00450594
7396,0.00777827
7397,0.00519669
7398,0.00775410
7399,0.00779676
7400,0.01026636
7401,0.00416304
7402,0.00523816
7403,0.00648836
7404,0.00506684
7405,0.01148217
7406,0.00711371
7407,0.00517848
7408,0.00666779
7409,0.00599768
7410,0.00676777
7411,0.01070890
7412,0.00978088
7413,0.00580666
7414,0.01092868
7415,0.01018366
7416,0.00853126
7417,0.00569976
7418,0.00713288
7419,0.00448726
7420,0.00774945
7421,0.00517661
7422,0.00772505
7423,0.00776424
7424,0.01022717
7425,0.00414708
7426,0.00522122
7427,0.00646452
7428,0.00504941
7429,0.01143636
7430,0.00708728
7431,0.00515885
7432,0.00664229
7433,0.00597595
7434,0.00673891
7435,0.01066742
7436,0.00973955
7437,0.00578572
7438,0.01088275
7439,0.01014208
7440,0.00849887
7441,0.00567740
7442,0.00710438
7443,0.00446873
7444,0.00772084
7445,0.00515668
7446,0.00769622
7447,0.00773197
7448,0.01018826
7449,0.00413124
7450,0.00520439
7451,0.00644085
7452,0.00503211
7453,0.01139089
7454,0.00706103
7455,0.00513937
7456,0.00661698
7457,0.00595437
7458,0.00671027
7459,0.01062625
7460,0.00969855
7461,0.00576493
7462,0.01083718
7463,0.01010081
7464,0.00846672
7465,0.00565521
7466,0.00707610
7467,0.00445035
7468,0.00769243
7469,0.00513689
7470,0.00766759
7471,0.00769996
7472,0.01014962
7473,0.00411552
7474,0.00518767
7475,0.00641735
7476,0.00501492
7477,0.01134576
7478,0.00703496
7479,0.00512003
7480,0.00659185
7481,0.00593295
7482,0.00668185
7483,0.01058539
7484,0.00965787
7485,0.00574429
7486,0.01079198
7487,0.01005987
7488,0.00843482
7489,0.00563318
7490,0.00704802
7491,0.00443211
7492,0.00766422
7493,0.00511724
7494,0.00763917
7495,0.00766819
7496,0.01011125
7497,0.00409992
7498,0.00517106
7499,0.00639402
7500,0.00499786
7501,0.01130097
7502,0.00700907
7503,0.00510083
7504,0.00656691
7505,0.00591168
7506,0.00665364
7507,0.01054483
7508,0.00961751
7509,0.00572379
7510,0.01074714
7511,0.01001925
7512,0.00840315
7513,0.00561131
7514,0.00702016
7515,0.00441402
7516,0.00763621
7517,0.00509774
7518,0.00761094
7519,0.00763667
7520,0.01007314
7521,0.00408443
7522,0.00515456
7523,0.00637085
7524,0.00498091
7525,0.01125650
7526,0.00698336
7527,0.00508177
7528,0.00654216
7529,0.00589056
7530,0.00662564
7531,0.01050458
7532,0.00957748
7533,0.00570343
7534,0.01070266
7535,0.00997894
7536,0.00837172
7537,0.00558960
7538,0.00699250
7539,0.00439608
7540,0.00760840
7541,0.00507838
7542,0.00758292
7543,0.00760540
7544,0.01003530
7545,0.00406907
7546,0.00513816
7547,0.00634784
7548,0.00496407
7549,0.01121236
7550,0.00695782
7551,0.00506285
7552,0.00651759
7553,0.00586959
7554,0.00659786
7555,0.01046462
7556,0.00953775
7557,0.00568321
7558,0.01065852
7559,0.00993895
7560,0.00834052
7561,0.00556806
7562,0.00696505
7563,0.00437827
7564,0.00758078
7565,0.00505916
7566,0.00755509
7567,0.00757436
7568,0.00999771
7569,0.00405381
7570,0.00512188
7571,0.00632499
7572,0.00494735
7573,0.01116854
7574,0.00693246
7575,0.00504407
7576,0.00649320
7577,0.00584877
7578,0.00657029
7579,0.01042496
7580,0.00949834
7581,0.00566313
7582,0.01061474
7583,0.00989926
7584,0.00830956
7585,0.00554667
7586,0.00693780
7587,0.00436061
7588,0.00755335
7589,0.00504007
7590,0.00752745
7591,0.00754357
7592,0.00996039
7593,0.00403867
7594,0.00510570
7595,0.00630231
7596,0.00493074
7597,0.01112504
7598,0.00690728
7599,0.00502542
7600,0.00646898
7601,0.00582810
7602,0.00654292
7603,0.01038559
7604,0.00945923
7605,0.00564318
7606,0.01057130
7607,0.00985987
7608,0.00827882
7609,0.00552543
7610,0.00691075
7611,0.00434308
7612,0.00752611
7613,0.00502113
7614,0.00750001
7615,0.00751301
7616,0.00992331
7617,0.00402365
7618,0.00508962
7619,0.00627978
7620,0.00491424
7621,0.01108186
7622,0.00688226
7623,0.00500691
7624,0.00644495
7625,0.00580756
7626,0.00651576
7627,0.01034652
7628,0.00942043
7629,0.00562338
7630,0.01052820
7631,0.00982079
7632,0.00824831
7633,0.00550435
7634,0.00688390
7635,0.00432569
7636,0.00749906
7637,0.00500231
7638,0.00747276
7639,0.00748269
7640,0.00988649
7641,0.00400873
7642,0.00507365
7643,0.00625741
7644,0.00489785
7645,0.01103899
7646,0.00685741
7647,0.00498853
7648,0.00642108
7649,0.00578718
7650,0.00648880
7651,0.01030773
7652,0.00938192
7653,0.00560370
7654,0.01048543
7655,0.00978200
7656,0.00821802
7657,0.00548342
7658,0.00685724
7659,0.00430844
7660,0.00747220
7661,0.00498364
7662,0.00744570
7663,0.00745259
7664,0.00984992
7665,0.00399392
7666,0.00505778
7667,0.00623519
7668,0.00488157
7669,0.01099643
7670,0.00683273
7671,0.00497028
7672,0.00639739
7673,0.00576693
7674,0.00646204
7675,0.01026922
7676,0.00934371
7677,0.00558416
7678,0.01044299
7679,0.00974351
7680,0.00818796
7681,0.00546265
7682,0.00683078
7683,0.00429132
7684,0.00744552
7685,0.00496509
7686,0.00741883
7687,0.00742273
7688,0.00981360
7689,0.00397923
7690,0.00504201
7691,0.00621312
7692,0.00486540
7693,0.01095417
7694,0.00680822
7695,0.00495216
7696,0.00637387
7697,0.00574683
7698,0.00643548
7699,0.01023099
7700,0.00930580
7701,0.00556476
7702,0.01040089
7703,0.00970531
7704,0.00815811
7705,0.00544202
7706,0.00680451
7707,0.00427433
7708,0.00741902
7709,0.00494667
7710,0.00739214
7711,0.00739309
7712,0.00977752
7713,0.00396464
7714,0.00502635
7715,0.00619121
7716,0.00484933
7717,0.01091222
7718,0.00678387
7719,0.00493417
7720,0.00635052
7721,0.00572686
7722,0.00640911
7723,0.01019304
7724,0.00926818
7725,0.00554548
7726,0.01035911
7727,0.00966740
7728,0.00812848
7729,0.00542154
7730,0.00677843
7731,0.00425747
7732,0.00739270
7733,0.00492839
7734,0.00736563
7735,0.00736367
7736,0.00974168
7737,0.00395015
7738,0.00501078
7739,0.00616945
7740,0.00483338
7741,0.01087057
7742,0.00675969
7743,0.00491630
7744,0.00632734
7745,0.00570703
7746,0.00638294
7747,0.01015536
7748,0.00923084
7749,0.00552633
7750,0.01031765
7751,0.00962977
7752,0.00809906
7753,0.00540121
7754,0.00675254
7755,0.00424074
7756,0.00736657
7757,0.00491023
7758,0.00733931
7759,0.00733447
7760,0.00970608
7761,0.00393577
7762,0.00499531
7763,0.00614783
7764,0.00481752
7765,0.01082921
7766,0.00673566
7767,0.00489857
7768,0.00630432
7769,0.00568734
7770,0.00635697
7771,0.01011795
7772,0.00919378
7773,0.00550731
7774,0.01027650
7775,0.00959242
7776,0.00806985
7777,0.00538102
7778,0.00672683
7779,0.00422414
7780,0.00734061
7781,0.00489220
7782,0.00731316
7783,0.00730550
7784,0.00967072
7785,0.00392149
7786,0.00497994
7787,0.00612636
7788,0.00480177
7789,0.01078815
7790,0.00671180
7791,0.00488095
7792,0.00628146
7793,0.00566778
7794,0.00633118
7795,0.01008081
7796,0.00915701
7797,0.00548842
7798,0.01023567
7799,0.00955535
7800,0.00804085
7801,0.00536097
7802,0.00670130
7803,0.00420767
7804,0.00731482
7805,0.00487430
7806,0.00728719
7807,0.00727674
7808,0.00963560
7809,0.00390732
7810,0.00496467
7811,0.00610504
7812,0.00478613
7813,0.01074738
7814,0.00668809
7815,0.00486346
7816,0.00625877
7817,0.00564836
7818,0.00630558
7819,0.01004394
7820,0.00912051
7821,0.00546965
7822,0.01019515
7823,0.00951855
7824,0.00801206
7825,0.00534107
7826,0.00667596
7827,0.00419132
7828,0.00728921
7829,0.00485652
7830,0.00726140
7831,0.00724819
7832,0.00960070
7833,0.00389325
7834,0.00494949
7835,0.00608386
7836,0.00477058
7837,0.01070689
7838,0.00666454
7839,0.00484609
7840,0.00623623
7841,0.00562906
7842,0.00628016
7843,0.01000733
7844,0.00908429
7845,0.00545101
7846,0.01015494
7847,0.00948203
7848,0.00798347
7849,0.00532130
7850,0.00665080
7851,0.00417509
7852,0.00726377
7853,0.00483886
7854,0.00723578
7855,0.00721985
7856,0.00956604
7857,0.00387928
7858,0.00493441
7859,0.00606282
7860,0.00475514
7861,0.01066669
7862,0.00664115
7863,0.00482884
7864,0.00621386
7865,0.00560990
7866,0.00625494
7867,0.00997097
7868,0.00904834
7869,0.00543248
7870,0.01011503
